rgiid,period,area,dhdt,err_dhdt,dvoldt,err_dvoldt,dmdt,err_dmdt,dmdtda,err_dmdtda,perc_area_meas,perc_area_res,valid_obs,valid_obs_py,reg
RGI60-06.00130,2018-01-01_2019-01-01,531000.0,0.5736,3.4944,304589.0,1855683.0,0.000259,0.001577,0.4876,2.9709,1.0,1.0,2.0,1.0,6
RGI60-06.00130,2018-01-01_2020-01-01,531000.0,0.6421,1.803,340974.0,957759.0,0.00029,0.000814,0.5458,1.5342,1.0,1.0,3.27,2.0,6
RGI60-06.00130,2019-01-01_2020-01-01,531000.0,0.7107,3.5912,377360.0,1907163.0,0.000321,0.001621,0.6041,3.0536,1.0,1.0,1.27,1.0,6
RGI60-06.00131,2000-01-01_2001-01-01,123000.0,-0.0178,5.0001,-2195.0,615017.0,-2e-06,0.000523,-0.0152,4.2501,1.0,1.0,1.69,1.0,6
RGI60-06.00131,2000-01-01_2002-01-01,123000.0,-0.2336,2.4633,-28729.0,303027.0,-2.4e-05,0.000258,-0.1985,2.0944,1.0,1.0,6.38,2.0,6
RGI60-06.00131,2000-01-01_2004-01-01,123000.0,-0.4023,1.2291,-49478.0,151407.0,-4.2e-05,0.000129,-0.3419,1.0481,1.0,1.0,7.69,3.31,6
RGI60-06.00131,2000-01-01_2005-01-01,123000.0,-0.3691,0.9684,-45394.0,119352.0,-3.9e-05,0.000101,-0.3137,0.8267,1.0,1.0,11.62,4.31,6
RGI60-06.00131,2000-01-01_2010-01-01,123000.0,-0.0735,0.4806,-9037.0,59137.0,-8e-06,5e-05,-0.0625,0.4088,1.0,1.0,22.23,8.31,6
RGI60-06.00131,2000-01-01_2020-01-01,123000.0,0.2295,0.2502,28233.0,31128.0,2.4e-05,2.7e-05,0.1951,0.218,1.0,1.0,41.69,14.46,6
RGI60-06.00131,2001-01-01_2002-01-01,123000.0,-0.4493,4.7841,-55264.0,588519.0,-4.7e-05,0.0005,-0.3819,4.0676,1.0,1.0,4.69,1.0,6
RGI60-06.00131,2002-01-01_2003-01-01,123000.0,-0.7516,4.6778,-92441.0,575580.0,-7.9e-05,0.000489,-0.6388,3.9793,1.0,1.0,1.0,1.0,6
RGI60-06.00131,2002-01-01_2004-01-01,123000.0,-0.571,2.3483,-70227.0,289081.0,-6e-05,0.000246,-0.4853,1.9996,1.0,1.0,1.31,1.31,6
RGI60-06.00131,2003-01-01_2004-01-01,123000.0,-0.3903,4.6672,-48013.0,574115.0,-4.1e-05,0.000488,-0.3318,3.9679,1.0,1.0,0.31,0.31,6
RGI60-06.00131,2004-01-01_2005-01-01,123000.0,-0.2362,4.6077,-29057.0,566771.0,-2.5e-05,0.000482,-0.2008,3.9169,1.0,1.0,3.92,1.0,6
RGI60-06.00131,2004-01-01_2006-01-01,123000.0,-0.2922,2.307,-35946.0,283818.0,-3.1e-05,0.000241,-0.2484,1.9619,1.0,1.0,7.0,2.0,6
RGI60-06.00131,2004-01-01_2008-01-01,123000.0,0.0858,1.1672,10556.0,143580.0,9e-06,0.000122,0.0729,0.9923,1.0,1.0,9.0,3.0,6
RGI60-06.00131,2005-01-01_2006-01-01,123000.0,-0.3482,4.5344,-42834.0,557773.0,-3.6e-05,0.000474,-0.296,3.8549,1.0,1.0,3.08,1.0,6
RGI60-06.00131,2005-01-01_2010-01-01,123000.0,0.2221,0.898,27320.0,110546.0,2.3e-05,9.4e-05,0.1888,0.7647,1.0,1.0,10.62,4.0,6
RGI60-06.00131,2006-01-01_2007-01-01,123000.0,0.2906,4.6322,35741.0,569788.0,3e-05,0.000484,0.247,3.9378,1.0,1.0,2.0,1.0,6
RGI60-06.00131,2006-01-01_2008-01-01,123000.0,0.4639,2.2983,57058.0,282846.0,4.8e-05,0.00024,0.3943,1.9559,1.0,1.0,2.0,1.0,6
RGI60-06.00131,2007-01-01_2008-01-01,123000.0,0.6372,4.687,78375.0,576644.0,6.7e-05,0.00049,0.5416,3.9861,1.0,1.0,0.0,0.0,6
RGI60-06.00131,2008-01-01_2009-01-01,123000.0,0.3016,4.5678,37091.0,561875.0,3.2e-05,0.000478,0.2563,3.8831,1.0,1.0,2.85,1.0,6
RGI60-06.00131,2008-01-01_2010-01-01,123000.0,0.2655,2.2764,32658.0,280044.0,2.8e-05,0.000238,0.2257,1.9357,1.0,1.0,5.54,2.0,6
RGI60-06.00131,2008-01-01_2012-01-01,123000.0,0.231,1.1513,28418.0,141686.0,2.4e-05,0.00012,0.1964,0.9798,1.0,1.0,5.69,2.15,6
RGI60-06.00131,2009-01-01_2010-01-01,123000.0,0.2295,4.4669,28226.0,549450.0,2.4e-05,0.000467,0.1951,3.7972,1.0,1.0,2.69,1.0,6
RGI60-06.00131,2010-01-01_2011-01-01,123000.0,0.2455,4.6787,30193.0,575500.0,2.6e-05,0.000489,0.2086,3.9772,1.0,1.0,0.15,0.15,6
RGI60-06.00131,2010-01-01_2012-01-01,123000.0,0.1966,2.2525,24178.0,277090.0,2.1e-05,0.000236,0.1671,1.9151,1.0,1.0,0.15,0.15,6
RGI60-06.00131,2010-01-01_2015-01-01,123000.0,0.4299,0.8959,52881.0,110549.0,4.5e-05,9.4e-05,0.3654,0.7668,1.0,1.0,11.38,3.15,6
RGI60-06.00131,2010-01-01_2020-01-01,123000.0,0.5325,0.4664,65503.0,58390.0,5.6e-05,5e-05,0.4527,0.4117,1.0,1.0,19.46,6.15,6
RGI60-06.00131,2011-01-01_2012-01-01,123000.0,0.1477,4.7297,18163.0,581761.0,1.5e-05,0.000494,0.1255,4.0204,1.0,1.0,0.0,0.0,6
RGI60-06.00131,2012-01-01_2013-01-01,123000.0,0.4535,4.5712,55776.0,562336.0,4.7e-05,0.000478,0.3854,3.8867,1.0,1.0,4.77,1.0,6
RGI60-06.00131,2012-01-01_2014-01-01,123000.0,0.6049,2.2776,74408.0,280417.0,6.3e-05,0.000238,0.5142,1.9401,1.0,1.0,6.54,2.0,6
RGI60-06.00131,2012-01-01_2016-01-01,123000.0,0.4883,1.1459,60064.0,141296.0,5.1e-05,0.00012,0.4151,0.9793,1.0,1.0,11.23,3.0,6
RGI60-06.00131,2013-01-01_2014-01-01,123000.0,0.7564,4.5684,93040.0,562125.0,7.9e-05,0.000478,0.643,3.8863,1.0,1.0,1.77,1.0,6
RGI60-06.00131,2014-01-01_2015-01-01,123000.0,0.5466,4.53,67233.0,557297.0,5.7e-05,0.000474,0.4646,3.8522,1.0,1.0,4.69,1.0,6
RGI60-06.00131,2014-01-01_2016-01-01,123000.0,0.3717,2.2903,45719.0,281811.0,3.9e-05,0.00024,0.3159,1.9483,1.0,1.0,4.69,1.0,6
RGI60-06.00131,2015-01-01_2016-01-01,123000.0,0.1968,4.5584,24206.0,560695.0,2.1e-05,0.000477,0.1673,3.8748,1.0,1.0,0.0,0.0,6
RGI60-06.00131,2015-01-01_2020-01-01,123000.0,0.6352,0.9381,78126.0,116114.0,6.6e-05,9.9e-05,0.5399,0.8083,1.0,1.0,8.08,3.0,6
RGI60-06.00131,2016-01-01_2017-01-01,123000.0,0.5477,4.6569,67368.0,572913.0,5.7e-05,0.000487,0.4656,3.9601,1.0,1.0,4.62,1.0,6
RGI60-06.00131,2016-01-01_2018-01-01,123000.0,0.6501,2.3823,79960.0,293322.0,6.8e-05,0.000249,0.5526,2.0295,1.0,1.0,4.62,1.0,6
RGI60-06.00131,2016-01-01_2020-01-01,123000.0,0.7448,1.1848,91606.0,146530.0,7.8e-05,0.000125,0.633,1.0191,1.0,1.0,8.08,3.0,6
RGI60-06.00131,2017-01-01_2018-01-01,123000.0,0.7525,4.8112,92552.0,591976.0,7.9e-05,0.000503,0.6396,4.0925,1.0,1.0,0.0,0.0,6
RGI60-06.00131,2018-01-01_2019-01-01,123000.0,0.742,4.8224,91269.0,593345.0,7.8e-05,0.000504,0.6307,4.1019,1.0,1.0,1.46,1.0,6
RGI60-06.00131,2018-01-01_2020-01-01,123000.0,0.8394,2.4455,103251.0,301284.0,8.8e-05,0.000256,0.7135,2.086,1.0,1.0,3.46,2.0,6
RGI60-06.00131,2019-01-01_2020-01-01,123000.0,0.9369,4.7974,115234.0,590393.0,9.8e-05,0.000502,0.7963,4.0825,1.0,1.0,2.0,1.0,6
RGI60-06.00132,2000-01-01_2001-01-01,165000.0,0.2575,5.2879,42495.0,872532.0,3.6e-05,0.000742,0.2189,4.4951,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2000-01-01_2002-01-01,165000.0,0.2348,2.5976,38734.0,428652.0,3.3e-05,0.000364,0.1995,2.2085,1.0,1.0,1.69,0.75,6
RGI60-06.00132,2000-01-01_2004-01-01,165000.0,0.1542,1.2869,25444.0,212387.0,2.2e-05,0.000181,0.1311,1.0944,1.0,1.0,3.62,2.06,6
RGI60-06.00132,2000-01-01_2005-01-01,165000.0,0.1271,1.0176,20965.0,167943.0,1.8e-05,0.000143,0.108,0.8654,1.0,1.0,5.5,3.06,6
RGI60-06.00132,2000-01-01_2010-01-01,165000.0,-0.0334,0.5181,-5519.0,85494.0,-5e-06,7.3e-05,-0.0284,0.4405,1.0,1.0,13.81,6.5,6
RGI60-06.00132,2000-01-01_2020-01-01,165000.0,-0.4307,0.259,-71065.0,44512.0,-6e-05,3.8e-05,-0.3661,0.2395,1.0,1.0,25.12,13.06,6
RGI60-06.00132,2001-01-01_2002-01-01,165000.0,0.212,4.9387,34974.0,814916.0,3e-05,0.000693,0.1802,4.1982,1.0,1.0,1.69,0.75,6
RGI60-06.00132,2002-01-01_2003-01-01,165000.0,0.11,4.8406,18157.0,798701.0,1.5e-05,0.000679,0.0935,4.1146,1.0,1.0,1.62,1.0,6
RGI60-06.00132,2002-01-01_2004-01-01,165000.0,0.0737,2.3941,12154.0,395040.0,1e-05,0.000336,0.0626,2.0351,1.0,1.0,1.94,1.31,6
RGI60-06.00132,2003-01-01_2004-01-01,165000.0,0.0373,4.7896,6151.0,790280.0,5e-06,0.000672,0.0317,4.0711,1.0,1.0,0.31,0.31,6
RGI60-06.00132,2004-01-01_2005-01-01,165000.0,0.0185,4.6718,3050.0,770847.0,3e-06,0.000655,0.0157,3.971,1.0,1.0,1.88,1.0,6
RGI60-06.00132,2004-01-01_2006-01-01,165000.0,-0.0372,2.3785,-6130.0,392456.0,-5e-06,0.000334,-0.0316,2.0218,1.0,1.0,5.44,2.0,6
RGI60-06.00132,2004-01-01_2008-01-01,165000.0,-0.1499,1.1652,-24742.0,192309.0,-2.1e-05,0.000163,-0.1275,0.991,1.0,1.0,7.88,3.0,6
RGI60-06.00132,2005-01-01_2006-01-01,165000.0,-0.0928,4.6924,-15310.0,774248.0,-1.3e-05,0.000658,-0.0789,3.9886,1.0,1.0,3.56,1.0,6
RGI60-06.00132,2005-01-01_2010-01-01,165000.0,-0.194,0.9417,-32003.0,155487.0,-2.7e-05,0.000132,-0.1649,0.8016,1.0,1.0,8.31,3.44,6
RGI60-06.00132,2006-01-01_2007-01-01,165000.0,-0.2677,4.7087,-44166.0,776971.0,-3.8e-05,0.00066,-0.2275,4.0028,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2006-01-01_2008-01-01,165000.0,-0.2627,2.3407,-43353.0,386297.0,-3.7e-05,0.000328,-0.2233,1.9905,1.0,1.0,2.44,1.0,6
RGI60-06.00132,2007-01-01_2008-01-01,165000.0,-0.2578,4.6115,-42540.0,760933.0,-3.6e-05,0.000647,-0.2191,3.9202,1.0,1.0,2.44,1.0,6
RGI60-06.00132,2008-01-01_2009-01-01,165000.0,-0.1611,4.5868,-26584.0,756842.0,-2.3e-05,0.000643,-0.1369,3.899,1.0,1.0,1.5,0.94,6
RGI60-06.00132,2008-01-01_2010-01-01,165000.0,-0.1758,2.3489,-29000.0,387602.0,-2.5e-05,0.000329,-0.1494,1.9969,1.0,1.0,2.31,1.44,6
RGI60-06.00132,2008-01-01_2012-01-01,165000.0,-0.2886,1.1485,-47626.0,189691.0,-4e-05,0.000161,-0.2453,0.9783,1.0,1.0,2.31,1.44,6
RGI60-06.00132,2009-01-01_2010-01-01,165000.0,-0.1904,4.7008,-31415.0,775657.0,-2.7e-05,0.000659,-0.1618,3.9959,1.0,1.0,0.81,0.5,6
RGI60-06.00132,2010-01-01_2011-01-01,165000.0,-0.3351,4.9217,-55284.0,812141.0,-4.7e-05,0.00069,-0.2848,4.1841,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2010-01-01_2012-01-01,165000.0,-0.4015,2.354,-66252.0,388578.0,-5.6e-05,0.00033,-0.3413,2.0028,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2010-01-01_2015-01-01,165000.0,-0.5487,0.9491,-90544.0,157403.0,-7.7e-05,0.000134,-0.4664,0.8156,1.0,1.0,3.69,2.0,6
RGI60-06.00132,2010-01-01_2020-01-01,165000.0,-0.828,0.4808,-136612.0,82865.0,-0.000116,7.1e-05,-0.7038,0.4471,1.0,1.0,11.31,6.56,6
RGI60-06.00132,2011-01-01_2012-01-01,165000.0,-0.468,4.8229,-77220.0,795887.0,-6.6e-05,0.000677,-0.3978,4.1007,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2012-01-01_2013-01-01,165000.0,-0.552,4.6001,-91075.0,759183.0,-7.7e-05,0.000645,-0.4692,3.9119,1.0,1.0,2.19,1.0,6
RGI60-06.00132,2012-01-01_2014-01-01,165000.0,-0.5953,2.3249,-98218.0,383991.0,-8.3e-05,0.000326,-0.506,1.9804,1.0,1.0,3.69,2.0,6
RGI60-06.00132,2012-01-01_2016-01-01,165000.0,-0.6966,1.1473,-114935.0,190366.0,-9.8e-05,0.000162,-0.5921,0.987,1.0,1.0,5.69,3.0,6
RGI60-06.00132,2013-01-01_2014-01-01,165000.0,-0.6386,4.6454,-105361.0,766714.0,-9e-05,0.000652,-0.5428,3.9511,1.0,1.0,1.5,1.0,6
RGI60-06.00132,2014-01-01_2015-01-01,165000.0,-0.7502,4.6878,-123779.0,773793.0,-0.000105,0.000658,-0.6376,3.988,1.0,1.0,0.0,0.0,6
RGI60-06.00132,2014-01-01_2016-01-01,165000.0,-0.7979,2.3172,-131653.0,383039.0,-0.000112,0.000326,-0.6782,1.9774,1.0,1.0,2.0,1.0,6
RGI60-06.00132,2015-01-01_2016-01-01,165000.0,-0.8456,4.6276,-139526.0,763949.0,-0.000119,0.000649,-0.7188,3.9378,1.0,1.0,2.0,1.0,6
RGI60-06.00132,2015-01-01_2020-01-01,165000.0,-1.1072,0.949,-182680.0,159811.0,-0.000155,0.000136,-0.9411,0.8422,1.0,1.0,7.62,4.56,6
RGI60-06.00132,2016-01-01_2017-01-01,165000.0,-0.9975,4.6228,-164589.0,763312.0,-0.00014,0.000649,-0.8479,3.9355,1.0,1.0,2.0,1.0,6
RGI60-06.00132,2016-01-01_2018-01-01,165000.0,-1.0887,2.3168,-179639.0,383565.0,-0.000153,0.000326,-0.9254,1.9836,1.0,1.0,2.56,1.56,6
RGI60-06.00132,2016-01-01_2020-01-01,165000.0,-1.1725,1.173,-193468.0,196491.0,-0.000164,0.000167,-0.9967,1.0296,1.0,1.0,5.62,3.56,6
RGI60-06.00132,2017-01-01_2018-01-01,165000.0,-1.1799,4.6822,-194690.0,773320.0,-0.000165,0.000657,-1.0029,3.9883,1.0,1.0,0.56,0.56,6
RGI60-06.00132,2018-01-01_2019-01-01,165000.0,-1.2624,4.6936,-208301.0,775302.0,-0.000177,0.000659,-1.0731,3.9991,1.0,1.0,2.06,1.0,6
RGI60-06.00132,2018-01-01_2020-01-01,165000.0,-1.2563,2.3753,-207297.0,393605.0,-0.000176,0.000335,-1.0679,2.0377,1.0,1.0,3.06,2.0,6
RGI60-06.00132,2019-01-01_2020-01-01,165000.0,-1.2503,4.7514,-206294.0,784805.0,-0.000175,0.000667,-1.0627,4.0479,1.0,1.0,1.0,1.0,6
RGI60-06.00133,2000-01-01_2001-01-01,967000.0,-0.2368,3.2314,-228993.0,3124765.0,-0.000195,0.002656,-0.2013,2.7468,1.0,1.0,1.03,1.0,6
RGI60-06.00133,2000-01-01_2002-01-01,967000.0,-0.3947,1.6236,-381672.0,1570231.0,-0.000324,0.001335,-0.3355,1.3806,1.0,1.0,4.78,2.0,6
RGI60-06.00133,2000-01-01_2004-01-01,967000.0,-0.6125,0.8125,-592317.0,786660.0,-0.000503,0.00067,-0.5207,0.6933,1.0,1.0,5.55,2.77,6
RGI60-06.00133,2000-01-01_2005-01-01,967000.0,-0.6555,0.64,-633908.0,620271.0,-0.000539,0.000529,-0.5572,0.5479,1.0,1.0,8.7,3.77,6
RGI60-06.00133,2000-01-01_2010-01-01,967000.0,-0.2456,0.3186,-237523.0,308448.0,-0.000202,0.000263,-0.2088,0.2719,1.0,1.0,17.2,7.77,6
RGI60-06.00133,2000-01-01_2020-01-01,967000.0,0.0115,0.1648,11077.0,159361.0,9e-06,0.000135,0.0097,0.1401,1.0,1.0,36.11,15.81,6
RGI60-06.00133,2001-01-01_2002-01-01,967000.0,-0.5526,3.1207,-534352.0,3017929.0,-0.000454,0.002565,-0.4697,2.6532,1.0,1.0,3.75,1.0,6
RGI60-06.00133,2002-01-01_2003-01-01,967000.0,-0.85,3.1801,-821952.0,3075649.0,-0.000699,0.002615,-0.7225,2.7044,1.0,1.0,0.74,0.74,6
RGI60-06.00133,2002-01-01_2004-01-01,967000.0,-0.8304,1.57,-802962.0,1519120.0,-0.000683,0.001292,-0.7058,1.3371,1.0,1.0,0.77,0.77,6
RGI60-06.00133,2003-01-01_2004-01-01,967000.0,-0.8107,3.183,-783972.0,3078370.0,-0.000666,0.002617,-0.6891,2.7067,1.0,1.0,0.03,0.03,6
RGI60-06.00133,2004-01-01_2005-01-01,967000.0,-0.8276,3.0911,-800270.0,2989538.0,-0.00068,0.002542,-0.7034,2.6287,1.0,1.0,3.15,1.0,6
RGI60-06.00133,2004-01-01_2006-01-01,967000.0,-0.3105,1.5434,-300300.0,1492602.0,-0.000255,0.001269,-0.264,1.3123,1.0,1.0,5.56,2.0,6
RGI60-06.00133,2004-01-01_2008-01-01,967000.0,-0.0591,0.7961,-57133.0,769881.0,-4.9e-05,0.000654,-0.0502,0.6767,1.0,1.0,7.56,3.0,6
RGI60-06.00133,2005-01-01_2006-01-01,967000.0,0.2065,3.034,199671.0,2933920.0,0.00017,0.002494,0.1755,2.579,1.0,1.0,2.42,1.0,6
RGI60-06.00133,2005-01-01_2010-01-01,967000.0,0.1643,0.6047,158863.0,584802.0,0.000135,0.000497,0.1396,0.5142,1.0,1.0,8.5,4.0,6
RGI60-06.00133,2006-01-01_2007-01-01,967000.0,0.3984,3.1731,385239.0,3068534.0,0.000327,0.002608,0.3386,2.6975,1.0,1.0,2.0,1.0,6
RGI60-06.00133,2006-01-01_2008-01-01,967000.0,0.1924,1.5646,186033.0,1513027.0,0.000158,0.001286,0.1635,1.3301,1.0,1.0,2.0,1.0,6
RGI60-06.00133,2007-01-01_2008-01-01,967000.0,-0.0136,3.2683,-13172.0,3160479.0,-1.1e-05,0.002686,-0.0116,2.7781,1.0,1.0,0.0,0.0,6
RGI60-06.00133,2008-01-01_2009-01-01,967000.0,-0.041,3.1677,-39629.0,3063166.0,-3.4e-05,0.002604,-0.0348,2.6925,1.0,1.0,2.06,1.0,6
RGI60-06.00133,2008-01-01_2010-01-01,967000.0,0.1151,1.5594,111287.0,1507979.0,9.5e-05,0.001282,0.0978,1.3256,1.0,1.0,4.08,2.0,6
RGI60-06.00133,2008-01-01_2012-01-01,967000.0,0.2219,0.7905,214572.0,764576.0,0.000182,0.00065,0.1886,0.6723,1.0,1.0,5.32,3.1,6
RGI60-06.00133,2009-01-01_2010-01-01,967000.0,0.2712,3.0588,262204.0,2957922.0,0.000223,0.002514,0.2305,2.6001,1.0,1.0,2.02,1.0,6
RGI60-06.00133,2010-01-01_2011-01-01,967000.0,0.4186,3.1082,404829.0,3005770.0,0.000344,0.002555,0.3558,2.6423,1.0,1.0,0.12,0.12,6
RGI60-06.00133,2010-01-01_2012-01-01,967000.0,0.3287,1.5265,317857.0,1476297.0,0.00027,0.001255,0.2794,1.298,1.0,1.0,1.24,1.1,6
RGI60-06.00133,2010-01-01_2015-01-01,967000.0,0.3492,0.6087,337632.0,589049.0,0.000287,0.000501,0.2968,0.5186,1.0,1.0,10.41,4.1,6
RGI60-06.00133,2010-01-01_2020-01-01,967000.0,0.2685,0.3125,259677.0,302650.0,0.000221,0.000258,0.2283,0.2669,1.0,1.0,18.92,8.04,6
RGI60-06.00133,2011-01-01_2012-01-01,967000.0,0.2388,3.1517,230886.0,3047690.0,0.000196,0.002591,0.203,2.679,1.0,1.0,1.11,0.98,6
RGI60-06.00133,2012-01-01_2013-01-01,967000.0,0.3085,3.101,298326.0,2998773.0,0.000254,0.002549,0.2622,2.6361,1.0,1.0,4.6,1.0,6
RGI60-06.00133,2012-01-01_2014-01-01,967000.0,0.3553,1.5478,343596.0,1496939.0,0.000292,0.001273,0.302,1.3161,1.0,1.0,6.4,2.0,6
RGI60-06.00133,2012-01-01_2016-01-01,967000.0,0.3682,0.7749,356038.0,749733.0,0.000303,0.000638,0.313,0.6597,1.0,1.0,9.17,3.0,6
RGI60-06.00133,2013-01-01_2014-01-01,967000.0,0.4021,3.0995,388867.0,2997308.0,0.000331,0.002548,0.3418,2.6349,1.0,1.0,1.79,1.0,6
RGI60-06.00133,2014-01-01_2015-01-01,967000.0,0.3777,3.0864,365252.0,2984607.0,0.00031,0.002537,0.3211,2.6237,1.0,1.0,2.77,1.0,6
RGI60-06.00133,2014-01-01_2016-01-01,967000.0,0.3811,1.5491,368479.0,1498173.0,0.000313,0.001274,0.3239,1.3173,1.0,1.0,2.77,1.0,6
RGI60-06.00133,2015-01-01_2016-01-01,967000.0,0.3844,3.0904,371706.0,2988552.0,0.000316,0.00254,0.3267,2.6271,1.0,1.0,0.0,0.0,6
RGI60-06.00133,2015-01-01_2020-01-01,967000.0,0.1879,0.6318,181722.0,611042.0,0.000154,0.00052,0.1597,0.5373,1.0,1.0,8.51,3.94,6
RGI60-06.00133,2016-01-01_2017-01-01,967000.0,0.0939,3.1657,90813.0,3061247.0,7.7e-05,0.002602,0.0798,2.6909,1.0,1.0,4.23,1.0,6
RGI60-06.00133,2016-01-01_2018-01-01,967000.0,-0.0758,1.5642,-73261.0,1512570.0,-6.2e-05,0.001286,-0.0644,1.3296,1.0,1.0,5.17,1.94,6
RGI60-06.00133,2016-01-01_2020-01-01,967000.0,0.1388,0.7926,134226.0,766503.0,0.000114,0.000652,0.118,0.6739,1.0,1.0,8.51,3.94,6
RGI60-06.00133,2017-01-01_2018-01-01,967000.0,-0.2454,3.1913,-237336.0,3086024.0,-0.000202,0.002623,-0.2086,2.7127,1.0,1.0,0.94,0.94,6
RGI60-06.00133,2018-01-01_2019-01-01,967000.0,0.1052,3.124,101715.0,3020878.0,8.6e-05,0.002568,0.0894,2.6554,1.0,1.0,1.55,1.0,6
RGI60-06.00133,2018-01-01_2020-01-01,967000.0,0.3534,1.598,341713.0,1545420.0,0.00029,0.001314,0.3004,1.3587,1.0,1.0,3.34,2.0,6
RGI60-06.00133,2019-01-01_2020-01-01,967000.0,0.6016,3.1661,581712.0,3061848.0,0.000494,0.002603,0.5113,2.6918,1.0,1.0,1.79,1.0,6
RGI60-06.00134,2000-01-01_2001-01-01,233000.0,-0.0421,3.9599,-9811.0,922655.0,-8e-06,0.000784,-0.0358,3.3659,1.0,1.0,1.0,1.0,6
RGI60-06.00134,2000-01-01_2002-01-01,233000.0,-0.4006,1.9629,-93341.0,457682.0,-7.9e-05,0.000389,-0.3405,1.671,1.0,1.0,5.12,2.0,6
RGI60-06.00134,2000-01-01_2004-01-01,233000.0,-0.8189,0.9868,-190810.0,232660.0,-0.000162,0.000198,-0.6961,0.86,1.0,1.0,6.72,3.6,6
RGI60-06.00134,2000-01-01_2005-01-01,233000.0,-0.8671,0.7756,-202037.0,184594.0,-0.000172,0.000157,-0.737,0.6892,1.0,1.0,10.2,4.6,6
RGI60-06.00134,2000-01-01_2010-01-01,233000.0,-0.3194,0.3852,-74419.0,90819.0,-6.3e-05,7.7e-05,-0.2715,0.3357,1.0,1.0,19.44,8.72,6
RGI60-06.00134,2000-01-01_2020-01-01,233000.0,-0.009,0.2018,-2089.0,47018.0,-2e-06,4e-05,-0.0076,0.1715,1.0,1.0,40.8,17.04,6
RGI60-06.00134,2001-01-01_2002-01-01,233000.0,-0.7591,3.7882,-176871.0,883276.0,-0.00015,0.000751,-0.6452,3.2248,1.0,1.0,4.12,1.0,6
RGI60-06.00134,2002-01-01_2003-01-01,233000.0,-1.2946,3.7541,-301633.0,876502.0,-0.000256,0.000745,-1.1004,3.205,1.0,1.0,0.8,0.8,6
RGI60-06.00134,2002-01-01_2004-01-01,233000.0,-1.2372,1.8875,-288279.0,443061.0,-0.000245,0.000377,-1.0517,1.6298,1.0,1.0,1.6,1.6,6
RGI60-06.00134,2003-01-01_2004-01-01,233000.0,-1.1799,3.7765,-274924.0,881424.0,-0.000234,0.000749,-1.0029,3.2217,1.0,1.0,0.8,0.8,6
RGI60-06.00134,2004-01-01_2005-01-01,233000.0,-1.0599,3.7254,-246948.0,869230.0,-0.00021,0.000739,-0.9009,3.1761,1.0,1.0,3.48,1.0,6
RGI60-06.00134,2004-01-01_2006-01-01,233000.0,-0.4212,1.869,-98134.0,435857.0,-8.3e-05,0.000371,-0.358,1.5916,1.0,1.0,5.76,2.0,6
RGI60-06.00134,2004-01-01_2008-01-01,233000.0,-0.1775,0.9517,-41347.0,221875.0,-3.5e-05,0.000189,-0.1508,0.81,1.0,1.0,7.8,3.12,6
RGI60-06.00134,2005-01-01_2006-01-01,233000.0,0.2175,3.6648,50680.0,853945.0,4.3e-05,0.000726,0.1849,3.1155,1.0,1.0,2.28,1.0,6
RGI60-06.00134,2005-01-01_2010-01-01,233000.0,0.2283,0.7249,53200.0,169187.0,4.5e-05,0.000144,0.1941,0.6184,1.0,1.0,9.24,4.12,6
RGI60-06.00134,2006-01-01_2007-01-01,233000.0,0.4225,3.7971,98443.0,884910.0,8.4e-05,0.000752,0.3591,3.229,1.0,1.0,1.92,1.0,6
RGI60-06.00134,2006-01-01_2008-01-01,233000.0,0.0663,1.8737,15440.0,436586.0,1.3e-05,0.000371,0.0563,1.5927,1.0,1.0,2.04,1.12,6
RGI60-06.00134,2007-01-01_2008-01-01,233000.0,-0.29,3.8648,-67563.0,900582.0,-5.7e-05,0.000766,-0.2465,3.2858,1.0,1.0,0.12,0.12,6
RGI60-06.00134,2008-01-01_2009-01-01,233000.0,-0.0839,3.744,-19539.0,872369.0,-1.7e-05,0.000742,-0.0713,3.1825,1.0,1.0,2.4,1.0,6
RGI60-06.00134,2008-01-01_2010-01-01,233000.0,0.3958,1.854,92221.0,432319.0,7.8e-05,0.000368,0.3364,1.5786,1.0,1.0,4.92,2.0,6
RGI60-06.00134,2008-01-01_2012-01-01,233000.0,0.6913,0.9416,161073.0,221430.0,0.000137,0.000188,0.5876,0.8162,1.0,1.0,6.8,3.2,6
RGI60-06.00134,2009-01-01_2010-01-01,233000.0,0.8755,3.6338,203981.0,847536.0,0.000173,0.000721,0.7441,3.0954,1.0,1.0,2.52,1.0,6
RGI60-06.00134,2010-01-01_2011-01-01,233000.0,1.3126,3.6858,305830.0,860688.0,0.00026,0.000732,1.1157,3.1477,1.0,1.0,0.48,0.44,6
RGI60-06.00134,2010-01-01_2012-01-01,233000.0,0.9868,1.8284,229925.0,428161.0,0.000195,0.000364,0.8388,1.5709,1.0,1.0,1.88,1.2,6
RGI60-06.00134,2010-01-01_2015-01-01,233000.0,0.5613,0.7272,130773.0,171192.0,0.000111,0.000146,0.4771,0.6317,1.0,1.0,12.08,4.2,6
